2166,Wed Aug  4 10:15:55 2021,1206033,VAN,2,4297,PCDE89544,d A,0:1
2167,Sat Aug 14 00:04:32 2021,5581235,CAR,2,4007,PCDF9F773,t A,0:0
2168,Fri Jul 30 05:06:05 2021,6890813,CAR,2,4977,PCB077F18,i J,5:0
2169,Sat Aug 14 01:27:39 2021,5523943,TRUCK,4,4571,PC2308E9E,t A,1:2
2170,Wed Aug 18 23:35:20 2021,7211084,CAR,2,4771,PC71FE98A,d A,3:3
2171,Tue Aug 10 02:50:04 2021,4668352,VAN,2,4148,PCDFBBEBB,e A,2:5
2172,Wed Aug 11 13:04:40 2021,9245919,TRUCK,4,4240,PC72FE04B,d A,3:0
2173,Sat Aug 21 10:03:43 2021,7087231,CAR,2,4957,PC8DFFE65,t A,0:0
2174,Thu Aug 12 16:20:40 2021,2373397,TRUCK,4,4066,PC883FCA9,u A,6:2
2175,Thu Aug 12 21:47:00 2021,9280314,TRUCK,4,4458,PCECEBBFA,u A,1:4
2176,Thu Aug 12 01:06:19 2021,6953648,CAR,2,4353,PC79BCF60,u A,1:0
2177,Thu Aug 19 08:38:44 2021,9844808,VAN,2,4645,PC14FBE4A,u A,8:3
2178,Sun Aug 22 09:56:59 2021,2912799,CAR,2,4422,PCF514246,n A,9:5
2179,Thu Aug 12 09:03:01 2021,9581849,CAR,2,4529,PC3FAA264,u A,9:0
2180,Tue Aug 17 01:50:14 2021,8120264,TRUCK,4,4236,PC5212DD0,e A,1:5
2181,Tue Aug 17 12:16:16 2021,3694295,TRUCK,4,4853,PC214FB8E,e A,2:1
2182,Wed Aug 18 05:43:37 2021,2389893,TRUCK,4,4551,PCCA5979C,d A,5:4
2183,Tue Aug 17 15:11:31 2021,5946648,CAR,2,4574,PCC1F6F13,e A,5:1
2184,Thu Aug 19 08:26:08 2021,3566529,CAR,2,4681,PCBEB4D23,u A,8:2
2185,Thu Aug  5 04:54:53 2021,277238,TRUCK,4,4412,PC821BC98,u A,4:5
2186,Tue Aug  3 13:10:25 2021,4471891,TRUCK,4,4153,PC88C655C,e A,3:1
2187,Tue Aug 10 13:36:26 2021,725240,CAR,2,4659,PC5549650,e A,3:3
2188,Wed Aug 18 04:47:56 2021,6773300,VAN,2,4078,PC8473A64,d A,4:4
2189,Sat Aug  7 22:13:18 2021,1935614,TRUCK,4,4123,PCDE850D8,t A,2:1
2190,Mon Aug 16 18:21:52 2021,26785,CAR,2,4066,PC883FCA9,n A,8:2
2191,Sun Aug 15 11:24:24 2021,3598105,CAR,2,4840,PC49BFB36,n A,1:2
2192,Sun Aug 22 12:34:23 2021,6166301,CAR,2,4206,PCAC34A40,n A,2:3
2193,Tue Aug 10 05:25:23 2021,1852572,TRUCK,4,4099,PC97F19B1,e A,5:2
2194,Sat Aug  7 10:02:00 2021,9588742,CAR,2,4945,PC95BD14B,t A,0:0
2195,Wed Aug 18 11:04:22 2021,1877131,TRUCK,4,4975,PC818101A,d A,1:0
2196,Tue Aug 10 09:19:56 2021,4866848,CAR,2,4339,PCDE1D204,e A,9:1
2197,Sat Jul 31 00:14:28 2021,6610284,CAR,2,4841,PCE45DE8D,t J,0:1
2198,Fri Aug  6 18:36:55 2021,5886598,VAN,2,4143,PC5F47DCF,i A,8:3
2199,Mon Aug  2 06:52:10 2021,2013160,TRUCK,4,4009,PCF984421,n A,6:5
2200,Mon Aug  9 01:55:56 2021,9763572,VAN,2,4744,PC78EF0B5,n A,1:5
2201,Tue Aug  3 18:29:25 2021,433535,VAN,2,4697,PCFDB2BA6,e A,8:2
2202,Thu Aug 19 12:05:07 2021,5115359,TRUCK,4,4429,PC65E7991,u A,2:0
2203,Thu Aug 12 14:43:33 2021,8914873,CAR,2,4792,PC3E35002,u A,4:4
2204,Wed Aug  4 05:35:13 2021,5822513,TRUCK,4,4280,PC03A5F23,d A,5:3
2205,Fri Jul 30 16:44:30 2021,9127899,VAN,2,4384,PC59A33DE,i J,6:4
2206,Wed Aug 11 10:55:54 2021,7996756,TRUCK,4,4173,PC0EB640E,d A,0:5
2207,Mon Aug  9 06:33:18 2021,1581967,CAR,2,4656,PC63844BC,n A,6:3
2208,Mon Aug  2 17:00:47 2021,9880175,CAR,2,4343,PC0F6325D,n A,7:0
2209,Sun Aug  1 10:19:00 2021,6272381,CAR,2,4225,PCC1ED0C5,n A,0:1
2210,Mon Aug 16 10:25:19 2021,3399227,CAR,2,4142,PC7ACFF7C,n A,0:2
2211,Sun Aug  8 04:58:45 2021,1050893,CAR,2,4215,PC4C76F48,n A,4:5
2212,Sun Aug  8 15:45:06 2021,7748771,CAR,2,4266,PC39B17A9,n A,5:4
2213,Mon Aug 16 21:02:56 2021,5828541,CAR,2,4923,PC8A7A22A,n A,1:0
2214,Sat Jul 31 11:25:20 2021,3069018,TRUCK,4,4480,PC9A343F9,t J,1:2
2215,Thu Aug 12 04:22:30 2021,2606722,VAN,2,4107,PC7607A5D,u A,4:2
2216,Tue Aug 17 20:38:13 2021,1794651,CAR,2,4581,PCC347465,e A,0:3
2217,Wed Aug 11 09:25:28 2021,3888376,VAN,2,4831,PC0EC3E54,d A,9:2
2218,Sun Aug 22 16:17:43 2021,495976,CAR,2,4605,PCEB27C63,n A,6:1
2219,Sat Aug  7 19:08:26 2021,6054974,CAR,2,4045,PCE952492,t A,9:0
2220,Thu Jul 29 13:51:21 2021,1461491,CAR,2,4352,PC99B9343,u J,3:5
2221,Wed Aug  4 02:15:42 2021,2653649,CAR,2,4965,PCA0BAE0F,d A,2:1
2222,Thu Jul 29 18:56:21 2021,41829,CAR,2,4843,PC400DFFE,u J,8:5
2223,Tue Aug 10 21:59:48 2021,2787072,CAR,2,4045,PCE952492,e A,1:5
2224,Fri Aug 13 15:47:42 2021,5400421,CAR,2,4545,PC419B1CB,i A,5:4
2225,Sun Aug 22 18:34:12 2021,6206783,CAR,2,4785,PC787D664,n A,8:3
2226,Mon Aug  2 15:06:40 2021,3452250,CAR,2,4968,PC251D4C1,n A,5:0
2227,Thu Aug  5 06:51:41 2021,9131018,CAR,2,4089,PC3CCA187,u A,6:5
2228,Fri Aug 20 13:39:12 2021,2335799,CAR,2,4538,PCDE5402C,i A,3:3
2229,Sun Aug  1 00:08:32 2021,3658470,TRUCK,4,4737,PCED7EAFE,n A,0:0
2230,Thu Aug 19 21:06:19 2021,1706389,CAR,2,4776,PC6906524,u A,1:0
2231,Thu Jul 29 19:38:05 2021,7020851,TRUCK,4,4799,PCC3A370A,u J,9:3
2232,Tue Aug 10 23:41:20 2021,1862428,VAN,2,4989,PC7D7AE48,e A,3:4
2233,Tue Aug 10 02:02:46 2021,8062108,TRUCK,4,4407,PC7FEC2CE,e A,2:0
2234,Wed Aug 18 03:08:44 2021,4843259,CAR,2,4714,PC9B747F8,d A,3:0
2235,Tue Aug  3 17:34:37 2021,9377131,VAN,2,4875,PC40FC710,e A,7:3
2236,Fri Aug  6 02:39:27 2021,3136151,CAR,2,4820,PCC30C735,i A,2:3
2237,Sun Aug 15 22:31:40 2021,8335972,CAR,2,4194,PC96AD1EB,n A,2:3
2238,Wed Aug 11 19:16:50 2021,7198942,CAR,2,4837,PCA10FFA0,d A,9:1
2239,Sun Aug 15 13:35:27 2021,2977047,VAN,2,4684,PCA76178F,n A,3:3
2240,Fri Aug 20 09:25:45 2021,897727,TRUCK,4,4549,PC2F1A066,i A,9:2
2241,Fri Aug 20 00:18:43 2021,1877982,CAR,2,4008,PC5680D80,i A,0:1
2242,Thu Aug 12 00:57:47 2021,9587404,CAR,2,4035,PC1B1D964,u A,0:5
2243,Mon Aug  9 18:06:44 2021,6559793,VAN,2,4892,PC7AA5B2F,n A,8:0
2244,Mon Aug  9 03:40:21 2021,4757165,CAR,2,4637,PCE9C770E,n A,3:4
2245,Tue Aug 17 03:03:55 2021,305851,CAR,2,4194,PC96AD1EB,e A,3:0
2246,Tue Aug  3 00:25:45 2021,8113495,CAR,2,4099,PC97F19B1,e A,0:2
2247,Fri Aug  6 19:51:27 2021,2946772,CAR,2,4426,PCC0E943C,i A,9:5
2248,Sat Aug 14 01:06:02 2021,7189606,TRUCK,4,4392,PCAF6E464,t A,1:0
2249,Fri Aug  6 09:03:05 2021,1143379,CAR,2,4004,PCB278A8B,i A,9:0
2250,Sun Aug 22 05:11:35 2021,8604574,TRUCK,4,4515,PC6A1B37B,n A,5:1
2251,Mon Aug 16 13:48:57 2021,6796231,TRUCK,4,4757,PC126524C,n A,3:4
2252,Fri Aug 20 22:44:44 2021,3937851,CAR,2,4813,PCACF7982,i A,2:4
2253,Mon Aug  9 09:56:07 2021,2451124,CAR,2,4282,PCCE002E5,n A,9:5
2254,Wed Aug  4 01:20:44 2021,3015407,TRUCK,4,4548,PC4486317,d A,1:2
2255,Thu Aug  5 16:29:09 2021,6407704,VAN,2,4597,PCBDB8BB6,u A,6:2
2256,Sat Jul 31 21:44:16 2021,5272711,TRUCK,4,4418,PCF6EECB2,t J,1:4
2257,Thu Aug  5 00:54:29 2021,5597789,TRUCK,4,4244,PC9F3C86B,u A,0:5
2258,Thu Aug  5 13:53:24 2021,3417844,CAR,2,4235,PCFB11406,u A,3:5
2259,Fri Jul 30 23:32:10 2021,4841457,CAR,2,4283,PC953B572,i J,3:3
2260,Wed Aug 11 21:33:36 2021,9393700,TRUCK,4,4944,PC41EEC34,d A,1:3
2261,Sat Jul 31 11:42:13 2021,4640332,CAR,2,4947,PCE4A44BE,t J,1:4
2262,Fri Jul 30 03:45:14 2021,2102498,CAR,2,4034,PCFC754C7,i J,3:4
2263,Sat Aug 14 06:28:51 2021,6048427,CAR,2,4367,PC8D90EF0,t A,6:2
2264,Sat Aug 14 07:55:08 2021,7179632,CAR,2,4741,PC85A4D4B,t A,7:5
2265,Thu Aug 12 06:47:02 2021,282997,CAR,2,4888,PC46C55B4,u A,6:4
2266,Thu Aug 12 12:18:27 2021,5934386,TRUCK,4,4094,PC53A52CB,u A,2:1
2267,Tue Aug  3 00:05:19 2021,1613131,TRUCK,4,4939,PCF263A5E,e A,0:0
2268,Sat Aug 21 08:07:01 2021,4788826,CAR,2,4416,PC546F252,t A,8:0
2269,Sun Aug  1 15:04:23 2021,436420,VAN,2,4580,PC48664B7,n A,5:0
2270,Mon Aug  9 05:21:03 2021,5583534,CAR,2,4835,PC4645718,n A,5:2
2271,Sat Aug 21 22:39:31 2021,886099,CAR,2,4357,PC434FA62,t A,2:3
2272,Wed Aug 11 12:16:26 2021,7545470,CAR,2,4514,PC374C341,d A,2:1
2273,Mon Aug  2 04:32:09 2021,2745923,CAR,2,4716,PCFCB0018,n A,4:3
2274,Wed Aug 18 22:30:30 2021,2082517,CAR,2,4870,PC65485BB,d A,2:3
2275,Tue Aug 10 01:41:27 2021,9913242,TRUCK,4,4975,PC818101A,e A,1:4
2276,Thu Aug 12 02:39:16 2021,7116882,CAR,2,4249,PC6D2FAD0,u A,2:3
2277,Fri Aug 13 16:36:37 2021,6638780,TRUCK,4,4955,PCE36723C,i A,6:3
2278,Fri Aug 20 16:30:48 2021,9292558,VAN,2,4213,PCDD316EB,i A,6:3
2279,Fri Aug  6 18:19:30 2021,3520695,TRUCK,4,4854,PCB6F1968,i A,8:1
2280,Sun Aug  8 14:06:56 2021,5467089,CAR,2,4561,PCCE9B069,n A,4:0
2281,Fri Aug  6 20:38:31 2021,922446,CAR,2,4829,PCEC030F2,i A,0:3
2282,Sat Jul 31 10:24:35 2021,1996778,TRUCK,4,4702,PCDBC3AC9,t J,0:2
2283,Fri Aug 13 10:49:58 2021,260779,CAR,2,4884,PC3FB1BB6,i A,0:4
2284,Tue Aug 17 13:29:55 2021,2327207,CAR,2,4931,PC3D30AD0,e A,3:2
2285,Thu Aug 19 02:10:36 2021,6039743,CAR,2,4229,PCD0DDD3D,u A,2:1
2286,Sat Aug 21 13:46:08 2021,2821959,CAR,2,4769,PC10C50DC,t A,3:4
2287,Sun Aug 15 02:26:30 2021,6443421,TRUCK,4,4084,PC71D433F,n A,2:2
2288,Mon Aug  2 12:44:30 2021,9308193,CAR,2,4750,PCD987A9D,n A,2:4
2289,Sat Jul 31 18:50:48 2021,2481547,CAR,2,4634,PCC72D8B8,t J,8:5
2290,Mon Aug  2 12:59:21 2021,9263135,CAR,2,4848,PCF0FC9B2,n A,2:5
2291,Wed Aug 18 02:39:31 2021,5938724,CAR,2,4473,PC51FDD60,d A,2:3
2292,Wed Aug 11 09:32:56 2021,2807511,CAR,2,4235,PCFB11406,d A,9:3
2293,Sat Jul 31 05:37:21 2021,9782840,CAR,2,4894,PCDADB8C6,t J,5:3
2294,Fri Aug 13 10:16:15 2021,2882003,CAR,2,4191,PCCC28F87,i A,0:1
2295,Fri Aug  6 05:53:32 2021,1795308,CAR,2,4439,PC845CEA6,i A,5:5
2296,Thu Aug 19 15:20:30 2021,3369737,CAR,2,4941,PCA6403C1,u A,5:2
2297,Wed Aug 11 22:20:04 2021,4760336,CAR,2,4674,PC795E7B9,d A,2:2
2298,Wed Aug  4 11:17:00 2021,3355165,TRUCK,4,4718,PC81E83B9,d A,1:1
2299,Mon Aug 16 17:09:26 2021,7001035,TRUCK,4,4481,PC30AAE76,n A,7:0
2300,Wed Aug 18 10:38:15 2021,7405540,TRUCK,4,5003,PCAC9371E,d A,0:3
2301,Thu Aug  5 23:21:46 2021,4778378,CAR,2,4467,PCF5E0389,u A,3:2
2302,Tue Aug  3 21:35:25 2021,7680482,CAR,2,4735,PC2294422,e A,1:3
2303,Wed Aug 11 10:16:03 2021,5752445,TRUCK,4,4061,PC3A63A79,d A,0:1
2304,Sat Jul 31 12:52:34 2021,8693408,CAR,2,4618,PC8F4AF85,t J,2:5
2305,Thu Aug 19 18:40:23 2021,6951096,CAR,2,4144,PCAC7E4C1,u A,8:4
2306,Sun Aug  1 08:07:35 2021,4812389,TRUCK,4,4132,PC8E2A7E0,n A,8:0
2307,Wed Aug  4 17:26:39 2021,693170,CAR,2,4561,PCCE9B069,d A,7:2
2308,Sun Aug 15 16:55:35 2021,4065634,CAR,2,4150,PCC8441A8,n A,6:5
2309,Fri Aug 13 01:11:47 2021,1969675,TRUCK,4,4348,PCD66314D,i A,1:1
2310,Wed Aug 18 01:46:17 2021,8285719,TRUCK,4,4860,PCF4A2DA9,d A,1:4
2311,Thu Aug  5 04:01:28 2021,3786368,TRUCK,4,4158,PCAA68777,u A,4:0
2312,Thu Jul 29 23:37:16 2021,5384549,CAR,2,4320,PC40C93B0,u J,3:3
2313,Wed Aug 18 21:14:11 2021,2576951,VAN,2,4510,PC652EEF2,d A,1:1
2314,Tue Aug  3 06:34:59 2021,9824406,VAN,2,4286,PC12BE494,e A,6:3
2315,Sun Aug 15 01:31:13 2021,9132828,TRUCK,4,4150,PCC8441A8,n A,1:3
2316,Wed Aug  4 11:32:12 2021,2843071,VAN,2,4055,PCA06B2F1,d A,1:3
2317,Sat Aug 14 01:39:31 2021,9641681,CAR,2,4657,PCC591410,t A,1:3
2318,Fri Aug  6 12:16:22 2021,2470458,CAR,2,4932,PC46C4A27,i A,2:1
2319,Mon Aug 16 21:11:03 2021,5151500,TRUCK,4,4968,PC251D4C1,n A,1:1
2320,Sun Aug  1 00:55:45 2021,3521188,CAR,2,4075,PC2125618,n A,0:5
2321,Wed Aug 11 08:06:53 2021,7180370,TRUCK,4,4293,PC2A27502,d A,8:0
2322,Mon Aug 16 08:18:58 2021,1524848,CAR,2,4626,PC93E7766,n A,8:1
2323,Sat Jul 31 17:33:25 2021,9716750,CAR,2,4092,PC40C2E00,t J,7:3
2324,Thu Aug 19 08:29:03 2021,280604,CAR,2,4446,PC7F1A5B9,u A,8:2
2325,Sat Jul 31 06:15:36 2021,1343714,CAR,2,4841,PCE45DE8D,t J,6:1
2326,Tue Aug 10 21:50:12 2021,6861431,CAR,2,4284,PC0DB49FD,e A,1:5
2327,Fri Aug 13 00:08:35 2021,805640,TRUCK,4,4164,PC578D797,i A,0:0
2328,Fri Aug 20 08:48:39 2021,9583399,CAR,2,4583,PC0567192,i A,8:4
2329,Wed Aug  4 20:56:20 2021,4595595,CAR,2,4492,PC0BF2899,d A,0:5
2330,Thu Aug  5 14:25:13 2021,8132088,CAR,2,4378,PC074E6A8,u A,4:2
2331,Tue Aug 17 09:16:31 2021,6653572,VAN,2,4088,PC14008D5,e A,9:1
2332,Fri Aug  6 12:08:59 2021,179154,CAR,2,4811,PCBF83C7A,i A,2:0
2333,Fri Jul 30 15:06:44 2021,4036170,CAR,2,4206,PCAC34A40,i J,5:0
2334,Sat Aug 14 00:02:59 2021,939177,CAR,2,4601,PCC932802,t A,0:0
2335,Mon Aug  9 19:19:36 2021,7580388,CAR,2,4215,PC4C76F48,n A,9:1
2336,Mon Aug  9 00:59:00 2021,5562181,CAR,2,4257,PC1AB9C93,n A,0:5
2337,Tue Aug 10 01:43:17 2021,2415713,CAR,2,4227,PCD8346A6,e A,1:4
2338,Sat Aug  7 11:32:34 2021,2822394,VAN,2,4604,PC0553E32,t A,1:3
2339,Sun Aug 22 07:23:48 2021,8913290,CAR,2,4563,PCA214501,n A,7:2
2340,Mon Aug  2 07:57:01 2021,2293565,CAR,2,4866,PC3137434,n A,7:5
2341,Sun Aug 15 10:23:18 2021,4900866,TRUCK,4,4337,PCCF6A454,n A,0:2
2342,Fri Aug  6 21:20:06 2021,1421478,CAR,2,4052,PC25E70B7,i A,1:2
2343,Thu Aug  5 23:21:08 2021,5842605,CAR,2,4124,PC3338D42,u A,3:2
2344,Mon Aug 16 03:20:55 2021,208597,VAN,2,4658,PC1A58039,n A,3:2
2345,Fri Aug 13 10:32:14 2021,5622316,CAR,2,4142,PC7ACFF7C,i A,0:3
2346,Fri Aug 20 16:08:06 2021,9663007,CAR,2,4070,PCEECA8B2,i A,6:0
2347,Tue Aug  3 01:46:34 2021,1638578,CAR,2,4790,PC2387B02,e A,1:4
2348,Thu Aug 19 21:02:23 2021,2532322,CAR,2,4610,PCA4D3E9B,u A,1:0
2349,Thu Aug 19 11:12:44 2021,7918655,CAR,2,4724,PC3DE08BF,u A,1:1
2350,Thu Aug  5 13:48:42 2021,9938856,CAR,2,4783,PC9889263,u A,3:4
2351,Tue Aug  3 18:55:46 2021,9695966,CAR,2,4502,PCB2CC82C,e A,8:5
2352,Sat Aug 21 01:18:25 2021,9368098,CAR,2,4533,PC8DA1D3B,t A,1:1
2353,Fri Aug 13 01:45:10 2021,3091104,TRUCK,4,4328,PC3777B8E,i A,1:4
2354,Sun Aug  1 05:52:05 2021,1228688,TRUCK,4,4889,PC3547FAD,n A,5:5
2355,Fri Aug 13 19:54:25 2021,4978473,CAR,2,4745,PC6397888,i A,9:5
2356,Thu Aug 12 05:08:18 2021,1021235,CAR,2,4383,PC4BFE950,u A,5:0
2357,Fri Jul 30 16:25:40 2021,4034239,CAR,2,4815,PC19C02F1,i J,6:2
2358,Thu Aug  5 09:04:34 2021,382452,TRUCK,4,4511,PCFBEFA9E,u A,9:0
2359,Thu Aug  5 05:30:46 2021,9300835,CAR,2,4685,PC5D33C18,u A,5:3
2360,Thu Aug 19 18:42:58 2021,1591492,TRUCK,4,4754,PC99AE725,u A,8:4
2361,Tue Aug 17 17:48:45 2021,9718468,CAR,2,4405,PC70CA955,e A,7:4
2362,Thu Aug  5 16:08:33 2021,2508097,CAR,2,4683,PC96978C6,u A,6:0
2363,Sun Aug  1 04:51:16 2021,1707883,CAR,2,4633,PC974552B,n A,4:5
2364,Wed Aug 11 14:44:28 2021,6923316,VAN,2,4026,PC2CE9851,d A,4:4
2365,Tue Aug  3 18:12:26 2021,6098870,TRUCK,4,4152,PCF6F4CA1,e A,8:1
2366,Mon Aug  9 17:01:23 2021,1388802,CAR,2,4816,PCB500A9F,n A,7:0
2367,Sun Aug 15 17:15:49 2021,5377509,CAR,2,4730,PC7DC0964,n A,7:1
2368,Sat Aug 21 12:42:29 2021,2323339,CAR,2,4612,PC871C1FC,t A,2:4
2369,Wed Aug  4 11:42:45 2021,7854858,CAR,2,4156,PC6BCA05F,d A,1:4
2370,Thu Jul 29 15:32:48 2021,8940137,TRUCK,4,4597,PCBDB8BB6,u J,5:3
2371,Thu Aug 12 05:14:32 2021,371476,CAR,2,4652,PC74A3585,u A,5:1
2372,Thu Aug 12 09:31:14 2021,3462173,CAR,2,4581,PCC347465,u A,9:3
2373,Sat Jul 31 17:23:19 2021,3646260,TRUCK,4,4228,PC4F78F1B,t J,7:2
2374,Thu Aug  5 18:41:25 2021,6104161,CAR,2,4286,PC12BE494,u A,8:4
2375,Mon Aug 16 22:18:45 2021,226187,CAR,2,4129,PCA6127FF,n A,2:1
2376,Mon Aug 16 11:32:19 2021,5473322,CAR,2,4380,PC905B5D4,n A,1:3
2377,Sat Aug 21 08:45:44 2021,2931862,VAN,2,4756,PC8AEC6E8,t A,8:4
2378,Mon Aug  9 05:48:49 2021,8105227,TRUCK,4,4233,PC57279D0,n A,5:4
2379,Mon Aug  2 13:40:25 2021,6067944,TRUCK,4,4854,PCB6F1968,n A,3:4
2380,Sun Aug  8 17:42:28 2021,8716008,CAR,2,4259,PCBB65EF4,n A,7:4
2381,Fri Jul 30 14:58:17 2021,9122828,VAN,2,4587,PC576A3BA,i J,4:5
2382,Mon Aug 16 11:50:55 2021,29271,TRUCK,4,4906,PC3D58C5E,n A,1:5
2383,Wed Aug  4 21:55:52 2021,940938,CAR,2,4657,PCC591410,d A,1:5
2384,Wed Aug 11 09:31:22 2021,5745091,VAN,2,4907,PCCEEF65A,d A,9:3
2385,Sun Aug 22 05:05:36 2021,5825255,TRUCK,4,4259,PCBB65EF4,n A,5:0
2386,Wed Aug 11 21:52:09 2021,736458,VAN,2,4398,PCE60D320,d A,1:5
2387,Thu Aug 19 01:24:06 2021,2143542,CAR,2,4356,PCF1979AE,u A,1:2
2388,Mon Aug  2 22:33:26 2021,4929205,CAR,2,4942,PCD51A740,n A,2:3
2389,Sat Aug 21 02:41:45 2021,2107435,CAR,2,4927,PC2D22627,t A,2:4
2390,Thu Aug 12 01:17:32 2021,764188,CAR,2,4058,PC3415EA4,u A,1:1
2391,Tue Aug  3 07:38:22 2021,4464115,CAR,2,4728,PC07BF95F,e A,7:3
2392,Thu Aug 12 18:06:25 2021,3367963,TRUCK,4,4557,PC6C80A46,u A,8:0
2393,Thu Aug 19 04:47:43 2021,4396339,TRUCK,4,4130,PC9F22103,u A,4:4
2394,Thu Aug 19 18:58:09 2021,2891442,CAR,2,4995,PCBE6ABE5,u A,8:5
2395,Fri Aug 20 17:04:40 2021,751154,CAR,2,4104,PC0A63844,i A,7:0
2396,Sun Aug  8 05:32:53 2021,5688186,CAR,2,4348,PCD66314D,n A,5:3
2397,Tue Aug 10 16:12:39 2021,5529818,CAR,2,4599,PC800C92D,e A,6:1
2398,Sun Aug  8 21:09:43 2021,5311120,CAR,2,4975,PC818101A,n A,1:0
2399,Fri Aug 13 16:20:16 2021,3750012,CAR,2,4263,PCD6DBA1D,i A,6:2
2400,Fri Aug  6 08:00:29 2021,208207,CAR,2,4985,PCCA71D2C,i A,8:0
2401,Tue Aug  3 22:44:47 2021,2926595,VAN,2,4502,PCB2CC82C,e A,2:4
2402,Fri Aug 20 18:37:28 2021,1575438,CAR,2,4061,PC3A63A79,i A,8:3
2403,Wed Aug 11 00:41:08 2021,6733524,CAR,2,4186,PC922BA3E,d A,0:4
2404,Tue Aug  3 12:47:56 2021,7492188,CAR,2,4072,PC69F3F14,e A,2:4
2405,Wed Aug  4 18:02:50 2021,1135479,CAR,2,4309,PC5E92F61,d A,8:0
2406,Sat Aug  7 09:45:46 2021,3138965,CAR,2,4025,PC5ABB8E4,t A,9:4
2407,Fri Aug 20 01:47:26 2021,7852976,TRUCK,4,4304,PC89FB76E,i A,1:4
2408,Wed Aug  4 11:27:10 2021,632828,TRUCK,4,4842,PC16F5A24,d A,1:2
2409,Sun Aug 15 08:03:00 2021,2585797,CAR,2,4439,PC845CEA6,n A,8:0
2410,Sat Aug 14 12:34:36 2021,8101085,CAR,2,4051,PC3B970F2,t A,2:3
2411,Sat Aug 14 12:45:50 2021,9158382,CAR,2,4961,PC92C5115,t A,2:4
2412,Tue Aug 17 06:10:20 2021,8641771,TRUCK,4,4242,PCECC4DE2,e A,6:1
2413,Sun Aug 15 04:23:28 2021,845364,CAR,2,4394,PCD3A817A,n A,4:2
2414,Wed Aug  4 15:18:08 2021,1588316,CAR,2,4049,PC4779D38,d A,5:1
2415,Thu Aug  5 19:42:49 2021,3401822,VAN,2,4279,PCCA817EB,u A,9:4
2416,Sat Aug 21 18:37:31 2021,9320107,CAR,2,4497,PC76FDDEA,t A,8:3
2417,Sun Aug  1 00:18:23 2021,3865123,TRUCK,4,4027,PCE7A4F34,n A,0:1
2418,Sat Aug  7 23:53:41 2021,7275070,CAR,2,4835,PC4645718,t A,3:5
2419,Sun Aug  8 21:31:19 2021,2321017,CAR,2,4718,PC81E83B9,n A,1:3
2420,Sun Aug  8 19:54:27 2021,7673521,TRUCK,4,4177,PC9194382,n A,9:5
2421,Fri Aug 13 23:31:48 2021,4956858,CAR,2,4777,PCB1132AC,i A,3:3
2422,Sun Aug  8 21:47:22 2021,9993450,CAR,2,4189,PC7655FC1,n A,1:4
2423,Mon Aug 16 18:18:12 2021,7561525,TRUCK,4,4976,PC5149039,n A,8:1
2424,Sat Aug  7 13:00:46 2021,8108874,CAR,2,4893,PC3743587,t A,3:0
2425,Fri Jul 30 11:34:16 2021,6655900,CAR,2,4992,PCFF0FEB0,i J,1:3
2426,Mon Aug  9 14:43:20 2021,4698822,CAR,2,4873,PCE01E4DF,n A,4:4
2427,Sun Aug  8 03:28:10 2021,5388815,CAR,2,4453,PC5EC8DF5,n A,3:2
2428,Fri Jul 30 04:43:07 2021,9886417,CAR,2,4769,PC10C50DC,i J,4:4
2429,Sun Aug 22 12:27:16 2021,5488910,CAR,2,4408,PC3B3BE8F,n A,2:2
2430,Sat Aug 21 07:56:09 2021,3725986,CAR,2,4548,PC4486317,t A,7:5
2431,Fri Aug 13 05:13:41 2021,9352049,TRUCK,4,4189,PC7655FC1,i A,5:1
2432,Mon Aug  9 18:23:22 2021,1984622,CAR,2,4418,PCF6EECB2,n A,8:2
2433,Sat Aug 21 04:30:46 2021,6697706,CAR,2,4414,PC40BD0F3,t A,4:3
2434,Mon Aug  9 11:36:07 2021,1323739,TRUCK,4,4673,PC66E7418,n A,1:3
2435,Fri Jul 30 08:40:44 2021,3216208,CAR,2,4949,PC86E9EB7,i J,8:4
2436,Sun Aug 22 06:04:30 2021,4626751,CAR,2,4716,PCFCB0018,n A,6:0
2437,Sat Jul 31 12:51:02 2021,5504023,CAR,2,4548,PC4486317,t J,2:5
2438,Sat Aug 21 21:16:08 2021,2752020,CAR,2,4586,PC4A40D50,t A,1:1
2439,Tue Aug 17 17:58:32 2021,1060400,CAR,2,4131,PC4C9B108,e A,7:5
2440,Fri Aug 20 06:38:28 2021,635938,CAR,2,4284,PC0DB49FD,i A,6:3
2441,Sat Jul 31 07:13:35 2021,286361,CAR,2,4167,PC8453073,t J,7:1
2442,Sun Aug  1 20:06:20 2021,2978497,CAR,2,4135,PCC943ECD,n A,0:0
2443,Fri Aug 13 17:16:26 2021,9188647,CAR,2,4639,PC879E7AB,i A,7:1
2444,Fri Aug 20 08:27:45 2021,3704819,CAR,2,4098,PC89C0554,i A,8:2
2445,Fri Jul 30 19:40:59 2021,2705646,CAR,2,4765,PC795A0A3,i J,9:4
2446,Sun Aug  8 11:58:44 2021,4282435,TRUCK,4,4389,PC7688C61,n A,1:5
2447,Tue Aug  3 00:30:19 2021,8884177,CAR,2,4293,PC2A27502,e A,0:3
2448,Mon Aug 16 09:03:13 2021,5880487,CAR,2,4981,PC6B14C5D,n A,9:0
